,t,fC
9617,170,0.32507739938080493
9618,171,0.3157894736842105
9619,172,0.29721362229102166
9620,173,0.29411764705882354
9621,174,0.3219814241486068
9622,175,0.3219814241486068
9623,176,0.30030959752321984
9624,177,0.2755417956656347
9625,178,0.3126934984520124
9626,179,0.28173374613003094
9627,180,0.2631578947368421
9628,181,0.2848297213622291
9629,182,0.33126934984520123
9630,183,0.28792569659442724
9631,184,0.3157894736842105
9632,185,0.28173374613003094
9633,186,0.30340557275541796
9634,187,0.2786377708978328
9635,188,0.2724458204334365
9636,189,0.3188854489164087
9637,190,0.29411764705882354
9638,191,0.32507739938080493
9639,192,0.30959752321981426
9640,193,0.3065015479876161
9641,194,0.30340557275541796
9642,195,0.29411764705882354
9643,196,0.29411764705882354
9644,197,0.30340557275541796
9645,198,0.3157894736842105
9646,199,0.29411764705882354
9647,200,0.3281733746130031
9648,0,0.24914675767918087
9649,1,0.22525597269624573
9650,2,0.2935153583617747
9651,3,0.24573378839590443
9652,4,0.25597269624573377
9653,5,0.2354948805460751
9654,6,0.26621160409556316
9655,7,0.2150170648464164
9656,8,0.2696245733788396
9657,9,0.26621160409556316
9658,10,0.27303754266211605
9659,11,0.25597269624573377
9660,12,0.27303754266211605
9661,13,0.22866894197952217
9662,14,0.24914675767918087
9663,15,0.28668941979522183
9664,16,0.24573378839590443
9665,17,0.23890784982935154
9666,18,0.29692832764505117
9667,19,0.2696245733788396
9668,20,0.2593856655290102
9669,21,0.2593856655290102
9670,22,0.2525597269624573
9671,23,0.2832764505119454
9672,24,0.26621160409556316
9673,25,0.2832764505119454
9674,26,0.24914675767918087
9675,27,0.2627986348122867
9676,28,0.2832764505119454
9677,29,0.24232081911262798
9678,30,0.2696245733788396
9679,31,0.2354948805460751
9680,32,0.25597269624573377
9681,33,0.28668941979522183
9682,34,0.28668941979522183
9683,35,0.22184300341296928
9684,36,0.26621160409556316
9685,37,0.2901023890784983
9686,38,0.2696245733788396
9687,39,0.27986348122866894
9688,40,0.29692832764505117
9689,41,0.2627986348122867
9690,42,0.2525597269624573
9691,43,0.25597269624573377
9692,44,0.22184300341296928
9693,45,0.2354948805460751
9694,46,0.25597269624573377
9695,47,0.19795221843003413
9696,48,0.2525597269624573
9697,49,0.24914675767918087
9698,50,0.27303754266211605
9699,51,0.27303754266211605
9700,52,0.2627986348122867
9701,53,0.2354948805460751
9702,54,0.2593856655290102
9703,55,0.21843003412969283
9704,56,0.2354948805460751
9705,57,0.2627986348122867
9706,58,0.2764505119453925
9707,59,0.24914675767918087
9708,60,0.2627986348122867
9709,61,0.2525597269624573
9710,62,0.2354948805460751
9711,63,0.2935153583617747
9712,64,0.22866894197952217
9713,65,0.27986348122866894
9714,66,0.25597269624573377
9715,67,0.24232081911262798
9716,68,0.24914675767918087
9717,69,0.26621160409556316
9718,70,0.2525597269624573
9719,71,0.29692832764505117
9720,72,0.2593856655290102
9721,73,0.2627986348122867
9722,74,0.22525597269624573
9723,75,0.2354948805460751
9724,76,0.2593856655290102
9725,77,0.3037542662116041
9726,78,0.26621160409556316
9727,79,0.25597269624573377
9728,80,0.26621160409556316
9729,81,0.28668941979522183
9730,82,0.24232081911262798
9731,83,0.24914675767918087
9732,84,0.2832764505119454
9733,85,0.22525597269624573
9734,86,0.23208191126279865
9735,87,0.2627986348122867
9736,88,0.24232081911262798
9737,89,0.23208191126279865
9738,90,0.25597269624573377
9739,91,0.2593856655290102
9740,92,0.26621160409556316
9741,93,0.2593856655290102
9742,94,0.2593856655290102
9743,95,0.2764505119453925
9744,96,0.27986348122866894
9745,97,0.28668941979522183
9746,98,0.23890784982935154
9747,99,0.21843003412969283
9748,100,0.24914675767918087
9749,101,0.2593856655290102
9750,102,0.2627986348122867
9751,103,0.2901023890784983
9752,104,0.24573378839590443
9753,105,0.2593856655290102
9754,106,0.22866894197952217
9755,107,0.26621160409556316
9756,108,0.2593856655290102
9757,109,0.26621160409556316
9758,110,0.28668941979522183
9759,111,0.29692832764505117
9760,112,0.2764505119453925
9761,113,0.26621160409556316
9762,114,0.2627986348122867
9763,115,0.2627986348122867
9764,116,0.25597269624573377
9765,117,0.27986348122866894
9766,118,0.24573378839590443
9767,119,0.2696245733788396
9768,120,0.24914675767918087
9769,121,0.24232081911262798
9770,122,0.2627986348122867
9771,123,0.24573378839590443
9772,124,0.2832764505119454
9773,125,0.2901023890784983
9774,126,0.24573378839590443
9775,127,0.2593856655290102
9776,128,0.23890784982935154
9777,129,0.2627986348122867
9778,130,0.2764505119453925
9779,131,0.25597269624573377
9780,132,0.22866894197952217
9781,133,0.27303754266211605
9782,134,0.27986348122866894
9783,135,0.2696245733788396
9784,136,0.24232081911262798
9785,137,0.27303754266211605
9786,138,0.2627986348122867
9787,139,0.2354948805460751
9788,140,0.22525597269624573
9789,141,0.2627986348122867
9790,142,0.2627986348122867
9791,143,0.25597269624573377
9792,144,0.26621160409556316
9793,145,0.2525597269624573
9794,146,0.2627986348122867
9795,147,0.26621160409556316
9796,148,0.2627986348122867
9797,149,0.25597269624573377
9798,150,0.23890784982935154
9799,151,0.23208191126279865
9800,152,0.28668941979522183
9801,153,0.2354948805460751
9802,154,0.2525597269624573
9803,155,0.22866894197952217
9804,156,0.2354948805460751
9805,157,0.2696245733788396
9806,158,0.2901023890784983
9807,159,0.2593856655290102
9808,160,0.2593856655290102
9809,161,0.2627986348122867
9810,162,0.22184300341296928
9811,163,0.2593856655290102
9812,164,0.2593856655290102
9813,165,0.26621160409556316
9814,166,0.2627986348122867
9815,167,0.2627986348122867
9816,168,0.2696245733788396
9817,169,0.2696245733788396
9818,170,0.2593856655290102
9819,171,0.2627986348122867
9820,172,0.21160409556313994
9821,173,0.23890784982935154
9822,174,0.24573378839590443
9823,175,0.2627986348122867
9824,176,0.24914675767918087
9825,177,0.22525597269624573
9826,178,0.27303754266211605
9827,179,0.2764505119453925
9828,180,0.2593856655290102
9829,181,0.2354948805460751
9830,182,0.27303754266211605
9831,183,0.2525597269624573
9832,184,0.23208191126279865
9833,185,0.2593856655290102
9834,186,0.2935153583617747
9835,187,0.25597269624573377
9836,188,0.2935153583617747
9837,189,0.2696245733788396
9838,190,0.22184300341296928
9839,191,0.24573378839590443
9840,192,0.27303754266211605
9841,193,0.2525597269624573
9842,194,0.20819112627986347
9843,195,0.2832764505119454
9844,196,0.23890784982935154
9845,197,0.24573378839590443
9846,198,0.2627986348122867
9847,199,0.2627986348122867
9848,200,0.26621160409556316
9849,0,0.21474358974358973
9850,1,0.23717948717948717
9851,2,0.25
9852,3,0.23076923076923078
9853,4,0.2467948717948718
9854,5,0.23397435897435898
9855,6,0.22435897435897437
9856,7,0.21794871794871795
9857,8,0.22435897435897437
9858,9,0.23397435897435898
9859,10,0.2532051282051282
9860,11,0.21794871794871795
9861,12,0.25961538461538464
9862,13,0.21474358974358973
9863,14,0.23076923076923078
9864,15,0.266025641025641
9865,16,0.23076923076923078
9866,17,0.23076923076923078
9867,18,0.25961538461538464
9868,19,0.25961538461538464
9869,20,0.2724358974358974
9870,21,0.2724358974358974
9871,22,0.2532051282051282
9872,23,0.23076923076923078
9873,24,0.22756410256410256
9874,25,0.22756410256410256
9875,26,0.25961538461538464
9876,27,0.24358974358974358
9877,28,0.23397435897435898
9878,29,0.2403846153846154
9879,30,0.23717948717948717
9880,31,0.22756410256410256
9881,32,0.21153846153846154
9882,33,0.21153846153846154
9883,34,0.21153846153846154
9884,35,0.23397435897435898
9885,36,0.2692307692307692
9886,37,0.28846153846153844
9887,38,0.22756410256410256
9888,39,0.19230769230769232
9889,40,0.23076923076923078
9890,41,0.26282051282051283
9891,42,0.28846153846153844
9892,43,0.23076923076923078
9893,44,0.23076923076923078
9894,45,0.21794871794871795
9895,46,0.21794871794871795
9896,47,0.2724358974358974
9897,48,0.24358974358974358
9898,49,0.2467948717948718
9899,50,0.22435897435897437
9900,51,0.22756410256410256
9901,52,0.2403846153846154
9902,53,0.2564102564102564
9903,54,0.23397435897435898
9904,55,0.22435897435897437
9905,56,0.23717948717948717
9906,57,0.2564102564102564
9907,58,0.27884615384615385
9908,59,0.26282051282051283
9909,60,0.23717948717948717
9910,61,0.24358974358974358
9911,62,0.23397435897435898
9912,63,0.1955128205128205
9913,64,0.22115384615384615
9914,65,0.23076923076923078
9915,66,0.25
9916,67,0.2467948717948718
9917,68,0.2403846153846154
9918,69,0.266025641025641
9919,70,0.266025641025641
9920,71,0.25
9921,72,0.22435897435897437
9922,73,0.2403846153846154
9923,74,0.21474358974358973
9924,75,0.20512820512820512
9925,76,0.30448717948717946
9926,77,0.25
9927,78,0.28205128205128205
9928,79,0.23717948717948717
9929,80,0.21794871794871795
9930,81,0.25
9931,82,0.22115384615384615
9932,83,0.2564102564102564
9933,84,0.21794871794871795
9934,85,0.23397435897435898
9935,86,0.2467948717948718
9936,87,0.25
9937,88,0.1987179487179487
9938,89,0.2564102564102564
9939,90,0.21474358974358973
9940,91,0.2467948717948718
9941,92,0.21153846153846154
9942,93,0.24358974358974358
9943,94,0.2532051282051282
9944,95,0.23717948717948717
9945,96,0.23717948717948717
9946,97,0.2403846153846154
9947,98,0.22435897435897437
9948,99,0.2532051282051282
9949,100,0.23717948717948717
9950,101,0.23717948717948717
9951,102,0.26282051282051283
9952,103,0.21794871794871795
9953,104,0.27884615384615385
9954,105,0.2403846153846154
9955,106,0.266025641025641
9956,107,0.2532051282051282
9957,108,0.22435897435897437
9958,109,0.2532051282051282
9959,110,0.20833333333333334
9960,111,0.23397435897435898
9961,112,0.23397435897435898
9962,113,0.24358974358974358
9963,114,0.23397435897435898
9964,115,0.23397435897435898
9965,116,0.26282051282051283
9966,117,0.22115384615384615
9967,118,0.27884615384615385
9968,119,0.23717948717948717
9969,120,0.23717948717948717
9970,121,0.25
9971,122,0.2532051282051282
9972,123,0.21153846153846154
9973,124,0.23076923076923078
9974,125,0.2403846153846154
9975,126,0.27564102564102566
9976,127,0.21153846153846154
9977,128,0.24358974358974358
9978,129,0.22435897435897437
9979,130,0.21794871794871795
9980,131,0.22756410256410256
9981,132,0.2403846153846154
9982,133,0.2564102564102564
9983,134,0.27884615384615385
9984,135,0.2467948717948718
9985,136,0.20833333333333334
9986,137,0.2692307692307692
9987,138,0.2532051282051282
9988,139,0.22115384615384615
9989,140,0.27884615384615385
9990,141,0.2564102564102564
9991,142,0.25
9992,143,0.2467948717948718
9993,144,0.22115384615384615
9994,145,0.30128205128205127
9995,146,0.21794871794871795
9996,147,0.2403846153846154
9997,148,0.23076923076923078
9998,149,0.22756410256410256
9999,150,0.24358974358974358
10000,151,0.24358974358974358
10001,152,0.22756410256410256
10002,153,0.2692307692307692
10003,154,0.22435897435897437
10004,155,0.22435897435897437
10005,156,0.23717948717948717
10006,157,0.22756410256410256
10007,158,0.21794871794871795
10008,159,0.23717948717948717
10009,160,0.23397435897435898
10010,161,0.2564102564102564
10011,162,0.2403846153846154
10012,163,0.1987179487179487
10013,164,0.2467948717948718
10014,165,0.22756410256410256
10015,166,0.2532051282051282
10016,167,0.25
10017,168,0.2692307692307692
10018,169,0.23397435897435898
10019,170,0.22435897435897437
10020,171,0.2916666666666667
10021,172,0.23717948717948717
10022,173,0.22435897435897437
10023,174,0.30448717948717946
10024,175,0.23076923076923078
10025,176,0.21794871794871795
10026,177,0.2692307692307692
10027,178,0.24358974358974358
10028,179,0.28205128205128205
10029,180,0.2564102564102564
10030,181,0.23717948717948717
10031,182,0.2403846153846154
10032,183,0.25
10033,184,0.22115384615384615
10034,185,0.2467948717948718
10035,186,0.2467948717948718
10036,187,0.23717948717948717
10037,188,0.25961538461538464
10038,189,0.20192307692307693
10039,190,0.2467948717948718
10040,191,0.23717948717948717
10041,192,0.26282051282051283
10042,193,0.2980769230769231
10043,194,0.23397435897435898
10044,195,0.23076923076923078
10045,196,0.26282051282051283
10046,197,0.26282051282051283
10047,198,0.2532051282051282
10048,199,0.21474358974358973
10049,200,0.21474358974358973
10050,0,0.27702702702702703
10051,1,0.28040540540540543
10052,2,0.2668918918918919
10053,3,0.30743243243243246
10054,4,0.26013513513513514
10055,5,0.28378378378378377
10056,6,0.30405405405405406
10057,7,0.30405405405405406
10058,8,0.28716216216216217
10059,9,0.2905405405405405
10060,10,0.32094594594594594
10061,11,0.24324324324324326
10062,12,0.30067567567567566
10063,13,0.28716216216216217
10064,14,0.2939189189189189
10065,15,0.24662162162162163
10066,16,0.2939189189189189
10067,17,0.2668918918918919
10068,18,0.3141891891891892
10069,19,0.2635135135135135
10070,20,0.27702702702702703
10071,21,0.28040540540540543
10072,22,0.33783783783783783
10073,23,0.27364864864864863
10074,24,0.28378378378378377
10075,25,0.2939189189189189
10076,26,0.32432432432432434
10077,27,0.2939189189189189
10078,28,0.28040540540540543
10079,29,0.2972972972972973
10080,30,0.2905405405405405
10081,31,0.2905405405405405
10082,32,0.30405405405405406
10083,33,0.28378378378378377
10084,34,0.31756756756756754
10085,35,0.24662162162162163
10086,36,0.31756756756756754
10087,37,0.23986486486486486
10088,38,0.2702702702702703
10089,39,0.31756756756756754
10090,40,0.27364864864864863
10091,41,0.32432432432432434
10092,42,0.28040540540540543
10093,43,0.21621621621621623
10094,44,0.24662162162162163
10095,45,0.30405405405405406
10096,46,0.28716216216216217
10097,47,0.28378378378378377
10098,48,0.2905405405405405
10099,49,0.28716216216216217
10100,50,0.28378378378378377
10101,51,0.25675675675675674
10102,52,0.27702702702702703
10103,53,0.23310810810810811
10104,54,0.21621621621621623
10105,55,0.27702702702702703
10106,56,0.2635135135135135
10107,57,0.32432432432432434
10108,58,0.24324324324324326
10109,59,0.2668918918918919
10110,60,0.2702702702702703
10111,61,0.27702702702702703
10112,62,0.3108108108108108
10113,63,0.30743243243243246
10114,64,0.28378378378378377
10115,65,0.2905405405405405
10116,66,0.3277027027027027
10117,67,0.25675675675675674
10118,68,0.32432432432432434
10119,69,0.27702702702702703
10120,70,0.28378378378378377
10121,71,0.25
10122,72,0.2635135135135135
10123,73,0.33783783783783783
10124,74,0.30067567567567566
10125,75,0.32432432432432434
10126,76,0.2702702702702703
10127,77,0.30405405405405406
10128,78,0.27702702702702703
10129,79,0.3108108108108108
10130,80,0.27364864864864863
10131,81,0.28378378378378377
10132,82,0.28040540540540543
10133,83,0.30067567567567566
10134,84,0.24662162162162163
10135,85,0.2972972972972973
10136,86,0.3141891891891892
10137,87,0.27702702702702703
10138,88,0.2939189189189189
10139,89,0.30405405405405406
10140,90,0.25
10141,91,0.27364864864864863
10142,92,0.28716216216216217
10143,93,0.32094594594594594
10144,94,0.24662162162162163
10145,95,0.2635135135135135
10146,96,0.27702702702702703
10147,97,0.30067567567567566
10148,98,0.2533783783783784
10149,99,0.2635135135135135
10150,100,0.3141891891891892
10151,101,0.31756756756756754
10152,102,0.30405405405405406
10153,103,0.28378378378378377
10154,104,0.25675675675675674
10155,105,0.28378378378378377
10156,106,0.30405405405405406
10157,107,0.2635135135135135
10158,108,0.27364864864864863
10159,109,0.2905405405405405
10160,110,0.2668918918918919
10161,111,0.30743243243243246
10162,112,0.28378378378378377
10163,113,0.20945945945945946
10164,114,0.3108108108108108
10165,115,0.25675675675675674
10166,116,0.26013513513513514
10167,117,0.3141891891891892
10168,118,0.32094594594594594
10169,119,0.30743243243243246
10170,120,0.2533783783783784
10171,121,0.3141891891891892
10172,122,0.27702702702702703
10173,123,0.27364864864864863
10174,124,0.30405405405405406
10175,125,0.2635135135135135
10176,126,0.30743243243243246
10177,127,0.28716216216216217
10178,128,0.25
10179,129,0.27702702702702703
10180,130,0.2533783783783784
10181,131,0.30067567567567566
10182,132,0.25675675675675674
10183,133,0.28716216216216217
10184,134,0.27702702702702703
10185,135,0.2939189189189189
10186,136,0.24324324324324326
10187,137,0.2533783783783784
10188,138,0.27702702702702703
10189,139,0.30067567567567566
10190,140,0.32432432432432434
10191,141,0.30743243243243246
10192,142,0.2905405405405405
10193,143,0.2972972972972973
10194,144,0.2668918918918919
10195,145,0.2939189189189189
10196,146,0.27702702702702703
10197,147,0.28716216216216217
10198,148,0.30405405405405406
10199,149,0.2635135135135135
10200,150,0.25
10201,151,0.2939189189189189
10202,152,0.28716216216216217
10203,153,0.26013513513513514
10204,154,0.2905405405405405
10205,155,0.28040540540540543
10206,156,0.2939189189189189
10207,157,0.30743243243243246
10208,158,0.26013513513513514
10209,159,0.30405405405405406
10210,160,0.30067567567567566
10211,161,0.24324324324324326
10212,162,0.30743243243243246
10213,163,0.2668918918918919
10214,164,0.28378378378378377
10215,165,0.2668918918918919
10216,166,0.2939189189189189
10217,167,0.32432432432432434
10218,168,0.34459459459459457
10219,169,0.2668918918918919
10220,170,0.25675675675675674
10221,171,0.2635135135135135
10222,172,0.28040540540540543
10223,173,0.2702702702702703
10224,174,0.25
10225,175,0.34459459459459457
10226,176,0.2939189189189189
10227,177,0.28378378378378377
10228,178,0.27364864864864863
10229,179,0.2702702702702703
10230,180,0.3141891891891892
10231,181,0.30067567567567566
10232,182,0.2905405405405405
10233,183,0.30067567567567566
10234,184,0.28378378378378377
10235,185,0.28716216216216217
10236,186,0.3108108108108108
10237,187,0.2905405405405405
10238,188,0.2905405405405405
10239,189,0.2668918918918919
10240,190,0.2668918918918919
10241,191,0.28716216216216217
10242,192,0.31756756756756754
10243,193,0.28716216216216217
10244,194,0.2668918918918919
10245,195,0.2939189189189189
10246,196,0.2905405405405405
10247,197,0.27364864864864863
10248,198,0.2972972972972973
10249,199,0.25675675675675674
10250,200,0.25
10251,0,0.18088737201365188
10252,1,0.19112627986348124
10253,2,0.1945392491467577
10254,3,0.19795221843003413
10255,4,0.20819112627986347
10256,5,0.18430034129692832
10257,6,0.22866894197952217
10258,7,0.23890784982935154
10259,8,0.24573378839590443
10260,9,0.2150170648464164
10261,10,0.19112627986348124
10262,11,0.21160409556313994
10263,12,0.2354948805460751
10264,13,0.18771331058020477
10265,14,0.23890784982935154
10266,15,0.24232081911262798
10267,16,0.22525597269624573
10268,17,0.2150170648464164
10269,18,0.22184300341296928
10270,19,0.23208191126279865
10271,20,0.20819112627986347
10272,21,0.22184300341296928
10273,22,0.24573378839590443
10274,23,0.22866894197952217
10275,24,0.2150170648464164
10276,25,0.22525597269624573
10277,26,0.2354948805460751
10278,27,0.20136518771331058
10279,28,0.24914675767918087
10280,29,0.25597269624573377
10281,30,0.20136518771331058
10282,31,0.22866894197952217
10283,32,0.24914675767918087
10284,33,0.25597269624573377
10285,34,0.22866894197952217
10286,35,0.22866894197952217
10287,36,0.20477815699658702
10288,37,0.17747440273037543
10289,38,0.19112627986348124
10290,39,0.18430034129692832
10291,40,0.23208191126279865
10292,41,0.24232081911262798
10293,42,0.24573378839590443
10294,43,0.2525597269624573
10295,44,0.22184300341296928
10296,45,0.18088737201365188
10297,46,0.21843003412969283
10298,47,0.24573378839590443
10299,48,0.22184300341296928
10300,49,0.24573378839590443
10301,50,0.22184300341296928
10302,51,0.19795221843003413
10303,52,0.18430034129692832
10304,53,0.21160409556313994
10305,54,0.2354948805460751
10306,55,0.22184300341296928
10307,56,0.20819112627986347
10308,57,0.23890784982935154
10309,58,0.23208191126279865
10310,59,0.20136518771331058
10311,60,0.2525597269624573
10312,61,0.21843003412969283
10313,62,0.2525597269624573
10314,63,0.19112627986348124
10315,64,0.20136518771331058
10316,65,0.20136518771331058
10317,66,0.2150170648464164
10318,67,0.1945392491467577
10319,68,0.22525597269624573
10320,69,0.20819112627986347
10321,70,0.21160409556313994
10322,71,0.22525597269624573
10323,72,0.2150170648464164
10324,73,0.19795221843003413
10325,74,0.20477815699658702
10326,75,0.2525597269624573
10327,76,0.20819112627986347
10328,77,0.21160409556313994
10329,78,0.24232081911262798
10330,79,0.21160409556313994
10331,80,0.22525597269624573
10332,81,0.23890784982935154
10333,82,0.21843003412969283
10334,83,0.2354948805460751
10335,84,0.23890784982935154
10336,85,0.19795221843003413
10337,86,0.23208191126279865
10338,87,0.18088737201365188
10339,88,0.23208191126279865
10340,89,0.23890784982935154
10341,90,0.22866894197952217
10342,91,0.20136518771331058
10343,92,0.22525597269624573
10344,93,0.20819112627986347
10345,94,0.19795221843003413
10346,95,0.2150170648464164
10347,96,0.25597269624573377
10348,97,0.2150170648464164
10349,98,0.19795221843003413
10350,99,0.22525597269624573
10351,100,0.22866894197952217
10352,101,0.21160409556313994
10353,102,0.23890784982935154
10354,103,0.22184300341296928
10355,104,0.17747440273037543
10356,105,0.19795221843003413
10357,106,0.22866894197952217
10358,107,0.2150170648464164
10359,108,0.23890784982935154
10360,109,0.2525597269624573
10361,110,0.2593856655290102
10362,111,0.20136518771331058
10363,112,0.2150170648464164
10364,113,0.22184300341296928
10365,114,0.19112627986348124
10366,115,0.23890784982935154
10367,116,0.2354948805460751
10368,117,0.17406143344709898
10369,118,0.23208191126279865
10370,119,0.2354948805460751
10371,120,0.18088737201365188
10372,121,0.24232081911262798
10373,122,0.20819112627986347
10374,123,0.21160409556313994
10375,124,0.22525597269624573
10376,125,0.26621160409556316
10377,126,0.24573378839590443
10378,127,0.2150170648464164
10379,128,0.22525597269624573
10380,129,0.18088737201365188
10381,130,0.22184300341296928
10382,131,0.2525597269624573
10383,132,0.21160409556313994
10384,133,0.2150170648464164
10385,134,0.24232081911262798
10386,135,0.22184300341296928
10387,136,0.20819112627986347
10388,137,0.1945392491467577
10389,138,0.2150170648464164
10390,139,0.22525597269624573
10391,140,0.23208191126279865
10392,141,0.2150170648464164
10393,142,0.22866894197952217
10394,143,0.22866894197952217
10395,144,0.20477815699658702
10396,145,0.23208191126279865
10397,146,0.21160409556313994
10398,147,0.18430034129692832
10399,148,0.20819112627986347
10400,149,0.22525597269624573
10401,150,0.22184300341296928
10402,151,0.2593856655290102
10403,152,0.19112627986348124
10404,153,0.2593856655290102
10405,154,0.2150170648464164
10406,155,0.22525597269624573
10407,156,0.21843003412969283
10408,157,0.19112627986348124
10409,158,0.2354948805460751
10410,159,0.23890784982935154
10411,160,0.1945392491467577
10412,161,0.2150170648464164
10413,162,0.18771331058020477
10414,163,0.24914675767918087
10415,164,0.24232081911262798
10416,165,0.20136518771331058
10417,166,0.23208191126279865
10418,167,0.20819112627986347
10419,168,0.17747440273037543
10420,169,0.22525597269624573
10421,170,0.22866894197952217
10422,171,0.22184300341296928
10423,172,0.24914675767918087
10424,173,0.20819112627986347
10425,174,0.1945392491467577
10426,175,0.22866894197952217
10427,176,0.25597269624573377
10428,177,0.18771331058020477
10429,178,0.2525597269624573
10430,179,0.20819112627986347
10431,180,0.2354948805460751
10432,181,0.23890784982935154
10433,182,0.20136518771331058
10434,183,0.2593856655290102
10435,184,0.23890784982935154
10436,185,0.22866894197952217
10437,186,0.22184300341296928
10438,187,0.22525597269624573
10439,188,0.22184300341296928
10440,189,0.22184300341296928
10441,190,0.20477815699658702
10442,191,0.25597269624573377
10443,192,0.22184300341296928
10444,193,0.22525597269624573
10445,194,0.21843003412969283
10446,195,0.22184300341296928
10447,196,0.16723549488054607
10448,197,0.23890784982935154
10449,198,0.2354948805460751
10450,199,0.22184300341296928
10451,200,0.24573378839590443
10452,0,0.2905405405405405
10453,1,0.23648648648648649
10454,2,0.23648648648648649
10455,3,0.23310810810810811
10456,4,0.28716216216216217
10457,5,0.22972972972972974
10458,6,0.23986486486486486
10459,7,0.22297297297297297
10460,8,0.22972972972972974
10461,9,0.21621621621621623
10462,10,0.22635135135135134
10463,11,0.22297297297297297
10464,12,0.26013513513513514
10465,13,0.2635135135135135
10466,14,0.24662162162162163
10467,15,0.24662162162162163
10468,16,0.2668918918918919
10469,17,0.2533783783783784
10470,18,0.28040540540540543
10471,19,0.28040540540540543
10472,20,0.25675675675675674
10473,21,0.23648648648648649
10474,22,0.25675675675675674
10475,23,0.2533783783783784
10476,24,0.20945945945945946
10477,25,0.2668918918918919
10478,26,0.24662162162162163
10479,27,0.26013513513513514
10480,28,0.2195945945945946
10481,29,0.26013513513513514
10482,30,0.26013513513513514
10483,31,0.2702702702702703
10484,32,0.26013513513513514
10485,33,0.30067567567567566
10486,34,0.22635135135135134
10487,35,0.23310810810810811
10488,36,0.27364864864864863
10489,37,0.25675675675675674
10490,38,0.21621621621621623
10491,39,0.23310810810810811
10492,40,0.25675675675675674
10493,41,0.24324324324324326
10494,42,0.25
10495,43,0.27702702702702703
10496,44,0.26013513513513514
10497,45,0.25675675675675674
10498,46,0.23986486486486486
10499,47,0.23986486486486486
10500,48,0.2195945945945946
10501,49,0.24324324324324326
10502,50,0.25
10503,51,0.23986486486486486
10504,52,0.25
10505,53,0.26013513513513514
10506,54,0.24324324324324326
10507,55,0.24324324324324326
10508,56,0.22972972972972974
10509,57,0.24662162162162163
10510,58,0.2635135135135135
10511,59,0.22297297297297297
10512,60,0.23310810810810811
10513,61,0.25675675675675674
10514,62,0.2668918918918919
10515,63,0.2668918918918919
10516,64,0.21621621621621623
10517,65,0.23986486486486486
10518,66,0.23648648648648649
10519,67,0.24662162162162163
10520,68,0.23648648648648649
10521,69,0.2702702702702703
10522,70,0.23648648648648649
10523,71,0.2635135135135135
10524,72,0.23986486486486486
10525,73,0.25675675675675674
10526,74,0.22972972972972974
10527,75,0.22972972972972974
10528,76,0.2635135135135135
10529,77,0.25675675675675674
10530,78,0.23986486486486486
10531,79,0.23310810810810811
10532,80,0.25675675675675674
10533,81,0.2668918918918919
10534,82,0.24662162162162163
10535,83,0.2533783783783784
10536,84,0.24324324324324326
10537,85,0.2668918918918919
10538,86,0.2533783783783784
10539,87,0.21621621621621623
10540,88,0.26013513513513514
10541,89,0.23310810810810811
10542,90,0.27702702702702703
10543,91,0.23310810810810811
10544,92,0.23986486486486486
10545,93,0.17905405405405406
10546,94,0.23648648648648649
10547,95,0.2702702702702703
10548,96,0.22972972972972974
10549,97,0.25675675675675674
10550,98,0.2635135135135135
10551,99,0.22297297297297297
10552,100,0.24324324324324326
10553,101,0.22635135135135134
10554,102,0.22297297297297297
10555,103,0.24662162162162163
10556,104,0.23648648648648649
10557,105,0.21621621621621623
10558,106,0.22972972972972974
10559,107,0.25
10560,108,0.24662162162162163
10561,109,0.23648648648648649
10562,110,0.24662162162162163
10563,111,0.25
10564,112,0.2533783783783784
10565,113,0.23986486486486486
10566,114,0.23310810810810811
10567,115,0.25
10568,116,0.21621621621621623
10569,117,0.20270270270270271
10570,118,0.24324324324324326
10571,119,0.23648648648648649
10572,120,0.2195945945945946
10573,121,0.23986486486486486
10574,122,0.25675675675675674
10575,123,0.26013513513513514
10576,124,0.27364864864864863
10577,125,0.2635135135135135
10578,126,0.18243243243243243
10579,127,0.2635135135135135
10580,128,0.2195945945945946
10581,129,0.2702702702702703
10582,130,0.20608108108108109
10583,131,0.2702702702702703
10584,132,0.2702702702702703
10585,133,0.22635135135135134
10586,134,0.23648648648648649
10587,135,0.26013513513513514
10588,136,0.2635135135135135
10589,137,0.21283783783783783
10590,138,0.26013513513513514
10591,139,0.20945945945945946
10592,140,0.22635135135135134
10593,141,0.21621621621621623
10594,142,0.25675675675675674
10595,143,0.2533783783783784
10596,144,0.23310810810810811
10597,145,0.24324324324324326
10598,146,0.22972972972972974
10599,147,0.2533783783783784
10600,148,0.2668918918918919
10601,149,0.2635135135135135
10602,150,0.23648648648648649
10603,151,0.23310810810810811
10604,152,0.22297297297297297
10605,153,0.2668918918918919
10606,154,0.21621621621621623
10607,155,0.2635135135135135
10608,156,0.22635135135135134
10609,157,0.25
10610,158,0.24324324324324326
10611,159,0.26013513513513514
10612,160,0.23986486486486486
10613,161,0.23310810810810811
10614,162,0.21621621621621623
10615,163,0.23310810810810811
10616,164,0.23648648648648649
10617,165,0.22972972972972974
10618,166,0.22635135135135134
10619,167,0.24324324324324326
10620,168,0.2195945945945946
10621,169,0.27364864864864863
10622,170,0.24662162162162163
10623,171,0.25
10624,172,0.22635135135135134
